"OTU"	"ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF100_s1_r1"	"ARMS_BelgiumCoast_AJJC81_20200506_20201012_MF500_s1_r1"	"ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF100_s1_r1"	"ARMS_BelgiumCoast_AJJC86_20200506_20201012_MF500_s1_r1"	"ARMS_BelgiumCoast_AJJCD78_20200506_20201012_MF100_s1_r1"	"ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH_s1_r1"	"ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH_s1_r1"	"ARMS_TZS_Angbat_20200608_20201117_SF40_ETOH_s1_r1"	"ARMS_TZS_Kummelkobben_20200608_20201120_MF100_ETOH_s1_r1"	"ARMS_TZS_Kummelkobben_20200608_20201120_MF500_ETOH_s1_r1"	"ARMS_TZS_Kummelkobben_20200608_20201120_SF40_ETOH_s1_r1"	"ARMS_Crete_1HERP_20200903_20210122_MF500_s1_r1"	"ARMS_Crete_1HERP_20200903_20210122_MF90_s1_r1"	"ARMS_Crete_1HERP_20200903_20210122_SF_s1_r1"	"ARMS_Getxo_G1_20200624_20201103_MF100_s1_r1"	"ARMS_Getxo_G1_20200624_20201103_MF500_s1_r1"	"ARMS_Getxo_G1_20200624_20201103_SF40_s1_r1"	"ARMS_Getxo_G2_20200624_20201103_MF100_s1_r1"	"ARMS_Getxo_G2_20200624_20201103_SF40_s1_r1"	"ARMS_Getxo_G3_20200624_20201103_MF100_s1_r1"	"ARMS_Getxo_G3_20200624_20201103_SF40_s1_r1"	"ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1"	"ARMS_SWC_Bjorko1_20200131_20200518_SF40_s1_r1"	"ARMS_SWC_Gbg1_20200206_20200520_MF100_s1_r1"	"ARMS_SWC_Gbg1_20200206_20200520_MF500_s1_r1"	"ARMS_SWC_Gbg1_20200206_20200520_SF40_s1_r1"	"ARMS_SWC_Gbg2_20200206_20200520_MF100_s1_r1"	"ARMS_SWC_Gbg2_20200206_20200520_MF500_s1_r1"	"ARMS_SWC_Gbg3_20200206_20200529_MF100_s1_r1"	"ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1"	"ARMS_SWC_Gbg4_20200206_20200529_MF100_s1_r1"	"ARMS_SWC_Gbg4_20200206_20200529_SF40_s1_r1"	"ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1"	"ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1"	"ARMS_SWC_Helsingborg1_20200305_20200604_SF40_s1_r1"	"ARMS_SWC_Helsingborg2_20200305_20200604_MF100_s1_r1"	"ARMS_SWC_Helsingborg2_20200305_20200604_MF500_s1_r1"	"ARMS_SWC_Helsingborg2_20200305_20200604_SF40_s1_r1"	"ARMS_SWC_Hjuvik1_20200131_20200518_MF100_s1_r1"	"ARMS_SWC_Hjuvik1_20200131_20200518_MF500_s1_r1"	"ARMS_SWC_Hjuvik1_20200131_20200518_SF40_s1_r1"	"ARMS_SWC_Marstrand1_20200228_20200527_MF100_s1_r1"	"ARMS_SWC_Marstrand1_20200228_20200527_SF40_s1_r1"	"ARMS_SWC_Marstrand2_20200228_20200527_MF100_s1_r1"	"ARMS_SWC_Marstrand2_20200228_20200527_MF500_s1_r1"	"ARMS_SWC_Marstrand3_20200228_20200527_MF100_s1_r1"	"ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1"	"ARMS_SWC_Marstrand3_20200228_20200527_SF40_s1_r1"	"ARMS_SWC_Varberg1_20200213_20200603_MF100_s1_r1"	"ARMS_SWC_Varberg1_20200213_20200603_SF40_s1_r1"	"ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1"	"ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1"	"ARMS_SWC_Varberg2_20200213_20200603_SF40_s1_r1"	"ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1"	"ARMS_SWC_Varberg3_20200213_20200603_MF500_s1_r1"	"ARMS_SWC_Varberg3_20200213_20200603_SF40_s1_r1"	"ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1"	"ARMS_SWC_Preemraff1_20200401_20200715_MF500_s1_r1"	"ARMS_SWC_Preemraff1_20200401_20200715_SF40_s1_r1"	"ARMS_SWC_Preemraff2_20200401_20200715_MF100_s1_r1"	"ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1"	"ARMS_SWC_Preemraff2_20200401_20200715_SF40_s1_r1"	"ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF100_s1_r1"	"ARMS_BelgiumCoast_AJJBC89_20210225_20210819_MF500_s1_r1"	"ARMS_BelgiumCoast_AJJBC89_20210225_20210819_SF40_s1_r1"	"ARMS_BelgiumCoast_AJJCD78_20200506_20201012_MF500_s1_r1"	"ARMS_BelgiumCoast_AJJCD78_20210225_20210819_MF100_s1_r1"	"ARMS_BelgiumCoast_AJJCD78_20210225_20210819_MF500_s1_r1"	"ARMS_BelgiumCoast_AJJCD78_20210225_20210819_SF40_s1_r1"	"ARMS_BelgiumCoast_AJJCD89_20210225_20210819_MF100_s1_r1"	"ARMS_BelgiumCoast_AJJCD89_20210225_20210819_MF500_s1_r1"	"ARMS_BelgiumCoast_AJJCD89_20210225_20210819_SF40_s1_r1"	"ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309_MF500_s1_r1"	"ARMS_BelgiumCoast_BirkenfelsA_20200617_20210309_SF40_s1_r1"	"ARMS_BelgiumCoast_BirkenfelsB_20200617_20210309_MF100_s1_r1"	"ARMS_BelgiumCoast_BirkenfelsB_20200617_20210309_SF40_s1_r1"	"ARMS_BelgiumCoast_CoastbustersA_20210422_20211008_MF100_s1_r1"	"ARMS_BelgiumCoast_CoastbustersA_20210422_20211008_SF40_s1_r1"	"ARMS_Galway_Gurr1_20200721_20210708_MF100_s1_r1"	"ARMS_Galway_Gurr1_20200721_20210708_MF500_s1_r1"	"ARMS_Galway_Gurr1_20200721_20210708_SF40_s1_r1"	"ARMS_Galway_Gurr2_20200721_20210707_MF100_s1_r1"	"ARMS_Galway_Gurr2_20200721_20210707_MF500_s1_r1"	"ARMS_Galway_Gurr2_20200721_20210707_SF40_s1_r1"	"ARMS_Galway_Gurr3_20200723_20210708_MF100_s1_r1"	"ARMS_Galway_Gurr3_20200723_20210708_MF500_s1_r1"	"ARMS_Galway_Gurr3_20200723_20210708_SF40_s1_r1"	"ARMS_GulfOfPiran_BojaVida_20200611_20210728_MF40_s1_r1"	"ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1"	"ARMS_GulfOfPiran_LukaKP_20210223_20210622_MF40_s1_r1"	"ARMS_GulfOfPiran_LukaKP_20210223_20210622_SF40_s1_r1"	"ARMS_GulfOfPiran_LukaKP_20210622_20211027_MF40_s1_r1"	"ARMS_GulfOfPiran_LukaKP_20210622_20211027_SF40_s1_r1"	"ARMS_Koster_VH1_20200716_20210608_MF100_s1_r1"	"ARMS_Koster_VH1_20200716_20210608_MF500_s1_r1"	"ARMS_Koster_VH1_20200716_20210608_SF40_s1_r1"	"ARMS_Koster_VH2_20200716_20210608_MF100_s1_r1"	"ARMS_Koster_VH2_20200716_20210608_MF500_s1_r1"	"ARMS_Koster_VH2_20200716_20210608_SF40_s1_r1"	"ARMS_Koster_VH3_20200716_20210608_MF100_s1_r1"	"ARMS_Koster_VH3_20200716_20210608_MF500_s1_r1"	"ARMS_Koster_VH3_20200716_20210608_SF40_s1_r1"	"ARMS_Limfjord_Green33_20201110_20211115_MF100_s1_r1"	"ARMS_Limfjord_Green33_20201110_20211115_MF500_s1_r1"	"ARMS_Limfjord_Green33_20201110_20211115_SF40_s1_r1"	"ARMS_Limfjord_Yellow8_20201110_20211115_MF100_s1_r1"	"ARMS_Limfjord_Yellow8_20201110_20211115_MF500_s1_r1"	"ARMS_Limfjord_Yellow8_20201110_20211115_SF40_s1_r1"	"ARMS_Limfjord_Red2_20201110_20211115_MF100_s1_r1"	"ARMS_Limfjord_Red2_20201110_20211115_MF500_s1_r1"	"ARMS_Limfjord_Red2_20201110_20211115_SF40_s1_r1"	"ARMS_Plymouth_MBA1A_20200717_20200921_MF100_s1_r1"	"ARMS_Plymouth_MBA1A_20200717_20200921_MF500_s1_r1"	"ARMS_Plymouth_MBA1A_20200717_20200921_SF40_s1_r1"	"ARMS_Plymouth_MBA1B_20200717_20200922_MF100_s1_r1"	"ARMS_Plymouth_MBA1B_20200717_20200922_MF500_s1_r1"	"ARMS_Plymouth_MBA1B_20200717_20200922_SF40_s1_r1"	"ARMS_Plymouth_MBA1C_20200717_20200923_MF100_s1_r1"	"ARMS_Plymouth_MBA1C_20200717_20200923_MF500_s1_r1"	"ARMS_Plymouth_MBA1C_20200717_20200923_SF40_s1_r1"	"ARMS_RavHarbour_RavH1_20210422_20210722_MF100_s1_r1"	"ARMS_RavHarbour_RavH1_20210422_20210722_MF500_s1_r1"	"ARMS_RavHarbour_RavH1_20210422_20210722_SF40_s1_r1"	"ARMS_RavHarbour_RavH2_20210422_20210722_MF100_s1_r1"	"ARMS_RavHarbour_RavH2_20210422_20210722_MF500_s1_r1"	"ARMS_RavHarbour_RavH2_20210422_20210722_SF40_s1_r1"	"ARMS_RavHarbour_RavH3_20210422_20210722_MF100_s1_r1"	"ARMS_RavHarbour_RavH3_20210422_20210722_MF500_s1_r1"	"ARMS_RavHarbour_RavH3_20210422_20210722_SF40_s1_r1"	"ARMS_RavMarina_RavM1_20210422_20210722_MF100_s1_r1"	"ARMS_RavMarina_RavM1_20210422_20210722_MF500_s1_r1"	"ARMS_RavMarina_RavM1_20210422_20210722_SF40_s1_r1"	"ARMS_RavMarina_RavM2_20210422_20210722_MF100_s1_r1"	"ARMS_RavMarina_RavM2_20210422_20210722_MF500_s1_r1"	"ARMS_RavMarina_RavM2_20210422_20210722_SF40_s1_r1"	"ARMS_RavMarina_RavM3_20210422_20210722_MF100_s1_r1"	"ARMS_RavMarina_RavM3_20210422_20210722_MF500_s1_r1"	"ARMS_RavMarina_RavM3_20210422_20210722_SF40_s1_r1"	"ARMS_TZS_Spikarna_20200608_20201118_MF100_ETOH_s1_r1"	"ARMS_TZS_Spikarna_20200608_20201118_MF500_ETOH_s1_r1"	"ARMS_TZS_Spikarna_20200608_20201118_SF40_ETOH_s1_r1"	"ARMS_Vigo_TorallaA_20200706_20201006_MF500_s1_r1"	"ARMS_Vigo_TorallaA_20200706_20201006_SF40_s1_r1"	"ARMS_Vigo_TorallaB_20200706_20201006_MF100_s1_r1"	"ARMS_Vigo_TorallaB_20200706_20201006_MF500_s1_r1"	"ARMS_Vigo_TorallaB_20200706_20201006_SF40_s1_r1"	"ARMS_Vigo_TorallaC_20200706_20201006_MF500_s1_r1"	"ARMS_Vigo_TorallaC_20200706_20201006_SF40_s1_r1"
"OTU1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
"OTU2"	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	4	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	4	10	5	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	12	12	0	9	2	0	21	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
